,url,price,locali,superficie,bagni,piano
3131,https://www.immobiliare.it/64406978-Vendita-Bilocale-via-Giovanni-Paolo-Pannini-Roma.html,325.000,2 ,70,1 ,4
3132,https://www.immobiliare.it/70042094-Vendita-Trilocale-via-Giovanni-Battista-De-Rossi-Roma.html,680.000,3 ,95,2 ,1
3133,https://www.immobiliare.it/69600356-Vendita-Appartamento-via-Alessandra-Macinghi-Roma.html,698.000,5 ,140,2 ,3
3134,https://www.immobiliare.it/63812988-Vendita-Appartamento-via-Alessandro-Bausani-Roma.html,225.000€,5 ,100,2 ,R
3135,https://www.immobiliare.it/69829716-Vendita-Trilocale-via-Angelo-Brelich-Roma.html,175.000,3 ,99,2 ,1
3136,https://www.immobiliare.it/67464445-Vendita-Trilocale-via-Archimede-Roma.html,399.000€,3 ,90,2 ,2
3137,https://www.immobiliare.it/69405870-Vendita-Bilocale-Circonvallazione-Casilina-Roma.html,189.000,2 ,42,1 ,T
3138,https://www.immobiliare.it/67521821-Vendita-Trilocale-via-Tolosa-Roma.html,399.000,3 ,82,2 ,T
3139,https://www.immobiliare.it/68282579-Vendita-Attico-Mansarda-via-di-Affogalasino-Roma.html,209.000,3 ,75,1 ,A
3140,https://www.immobiliare.it/69060046-Vendita-Bilocale-via-Marcello-Palmisano-94-Roma.html,199.000,2 ,50,1 ,T
3141,https://www.immobiliare.it/67090409-Vendita-Appartamento-via-Castelfranco-Veneto-Roma.html,650.000,5+ ,150,2 ,4
3142,https://www.immobiliare.it/69541268-Vendita-Appartamento-via-Courmayeur-Roma.html,680.000,5 ,200,3 ,A
3143,https://www.immobiliare.it/69274134-Vendita-Monolocale-via-via-Ezra-Pound-80-Roma.html,199.000,1 ,45,1 ,T
3144,https://www.immobiliare.it/69106194-Vendita-Bilocale-viale-Irpinia-Roma.html,160.000,2 ,52,1 ,3
3145,https://www.immobiliare.it/61885410-Vendita-Trilocale-via-Vincenzo-Tizzani-18-Roma.html,401.000,3 ,91,1 ,1
3146,https://www.immobiliare.it/67992531-Vendita-Bilocale-via-F-Enriquez-Roma.html,230.000,2 ,60,1 ,1
3147,https://www.immobiliare.it/70433322-Vendita-Appartamento-via-Tevere-Roma.html,1.400.000,5+ ,224,2 ,2
3148,https://www.immobiliare.it/69038482-Vendita-Trilocale-via-ASCOLI-PICENO-36-Roma.html,235.000,3 ,75,1 ,1
3149,https://www.immobiliare.it/70127008-Vendita-Appartamento-piazzale-di-Porta-Pia-Roma.html,690.000,5 ,151,2 ,5
3150,https://www.immobiliare.it/70058892-Vendita-Quadrilocale-via-Mario-Rossi-Tancredi-Roma.html,320.000,4 ,130,2 ,1
3151,https://www.immobiliare.it/70345108-Vendita-Bilocale-via-Raffaele-Stasi-Roma.html,99.000,2 ,42,1 ,T
3152,https://www.immobiliare.it/69406972-Vendita-Trilocale-via-Aurelia-596-Roma.html,325.000€,3 ,80,1 ,T
3153,https://www.immobiliare.it/61131728-Vendita-Quadrilocale-nuovo-primo-piano-Roma.html,305.000,4 ,110,2 ,1
3154,https://www.immobiliare.it/70234438-Vendita-Quadrilocale-via-dei-Sette-Metri-Roma.html,279.000,4 ,135,3 ,T
3155,https://www.immobiliare.it/67936933-Vendita-Quadrilocale-via-Mario-Rossi-Tancredi-Roma.html,255.000,4 ,110,2 ,6
3156,https://www.immobiliare.it/70249564-Vendita-Bilocale-via-Villalfonsina-Roma.html,110.000,2 ,66,1 ,T
3157,https://www.immobiliare.it/69594542-Vendita-Trilocale-via-Guido-Reni-Roma.html,470.000,3 ,80,1 ,3
3158,https://www.immobiliare.it/69060276-Vendita-Appartamento-via-Carlo-Giuseppe-Bertero-Roma.html,448.000,5 ,188,2 ,A
3159,https://www.immobiliare.it/68495041-Vendita-Bilocale-via-Bartolomeo-Gosio-Roma.html,330.000,2 ,65,1 ,3
3160,https://www.immobiliare.it/69422382-Vendita-Bilocale-via-Piero-Tellini-Roma.html,220.000,2 ,60,1 ,2
3161,https://www.immobiliare.it/68560513-Vendita-Trilocale-via-Ridolfo-Livi-61-Roma.html,165.000,3 ,116,2 ,1
3162,https://www.immobiliare.it/67837989-Vendita-Appartamento-via-Vallombrosa-Roma.html,780.000,5+ ,220,3 ,2
3163,https://www.immobiliare.it/63587284-Vendita-Trilocale-via-Cles-Roma.html,170.000,3 ,75,2 ,1
3164,https://www.immobiliare.it/68838377-Vendita-Quadrilocale-via-Dei-Monti-Di-Primavalle-Roma.html,295.000,4 ,110,2 ,T
3165,https://www.immobiliare.it/68886431-Vendita-Appartamento-via-Calvi-dell-Umbria-Roma.html,990.000,5 ,187,2 ,4
3166,https://www.immobiliare.it/69904958-Vendita-Trilocale-via-Ivrea-Roma.html,290.000,3 ,90,1 ,1
3167,https://www.immobiliare.it/69727110-Vendita-Trilocale-via-Indonesia-Roma.html,880.000,3 ,184,2 ,T
3168,https://www.immobiliare.it/69766402-Vendita-Trilocale-via-del-Fontanile-Arenato-Roma.html,209.000,3 ,80,1 ,A
3169,https://www.immobiliare.it/68892977-Vendita-Appartamento-via-dei-fratelli-laurana-Roma.html,630.000,5+ ,225,1 ,1
3170,https://www.immobiliare.it/70498194-Vendita-Trilocale-via-Ettore-Rolli-Roma.html,295.000,3 ,60,1 ,3
3171,https://www.immobiliare.it/69484762-Vendita-Attico-Mansarda-via-degli-Orti-Flaviani-Roma.html,1.490.000,5+ ,235,3 ,A
3172,https://www.immobiliare.it/64077810-Vendita-Quadrilocale-via-Linguaglossa-Roma.html,230.000,4 ,133,2 ,1
3173,https://www.immobiliare.it/70235230-Vendita-Bilocale-via-Carlo-Cassola-Roma.html,129.000,2 ,40,1 ,2
3174,https://www.immobiliare.it/68634635-Vendita-Appartamento-via-Maddalena-Raineri-Roma.html,470.000,5 ,120,2 ,T
3175,https://www.immobiliare.it/70060378-Vendita-Appartamento-largo-ALESSANDRO-VESSELLA-Roma.html,630.000,5+ ,170,3 ,3
3176,https://www.immobiliare.it/69985888-Vendita-Trilocale-via-Vespasiano-26-Roma.html,649.000,3 ,110,2 ,3
3177,https://www.immobiliare.it/68983603-Vendita-Appartamento-via-Vittore-Carpaccio-Roma.html,450.000,5 ,145,2 ,2
3178,https://www.immobiliare.it/70060480-Vendita-Trilocale-via-San-Godenzo-47-Roma.html,530.000,3 ,149,1 ,4
3179,https://www.immobiliare.it/51131301-Vendita-Attico-Mansarda-via-Brentonico-Roma.html,219.000,4 ,100,2 ,1
3180,https://www.immobiliare.it/69661700-Vendita-Appartamento-via-Mario-Fascetti-Roma.html,595.000,5+ ,150,2 ,4
3181,https://www.immobiliare.it/69479340-Vendita-Appartamento-piazza-Galeno-Roma.html,858.000,5 ,165,2 ,R
3182,https://www.immobiliare.it/67700861-Vendita-Quadrilocale-via-Alessandro-Luzio-Roma.html,439.000,4 ,110,2 ,T
3183,https://www.immobiliare.it/70336038-Vendita-Quadrilocale-via-Baldassarre-Castiglione-Roma.html,285.000,4 ,95,1 ,4
3184,https://www.immobiliare.it/67382953-Vendita-Quadrilocale-via-Costanzo-Cloro-Roma.html,375.000,4 ,127,1 ,1
3185,https://www.immobiliare.it/68225933-Vendita-Quadrilocale-via-delle-Mura-Aurelie-Roma.html,790.000,4 ,135,2 ,3
3186,https://www.immobiliare.it/70102406-Vendita-Appartamento-via-Ugo-De-Carolis-70-Roma.html,649.000,5+ ,191,2 ,A
3187,https://www.immobiliare.it/67995965-Vendita-Bilocale-via-Bernardo-Blumenstihl-Roma.html,270.000,2 ,72,1 ,1
3188,https://www.immobiliare.it/68238465-Vendita-Trilocale-via-Piero-Colonna-Roma.html,299.000,3 ,85,1 ,3
3189,https://www.immobiliare.it/69092768-Vendita-Attico-Mansarda-via-Ignazio-Scimonelli-Roma.html,199.000,4 ,118,2 ,2
3190,https://www.immobiliare.it/67330667-Vendita-Bilocale-via-Adolfo-Celi-Roma.html,189.000,2 ,55,1 ,3
3191,https://www.immobiliare.it/69453258-Vendita-Bilocale-via-monte-erice-3-Roma.html,180.000,2 ,63,1 ,T
3192,https://www.immobiliare.it/70128872-Vendita-Trilocale-via-Vittore-Carpaccio-Roma.html,410.000,3 ,102,2 ,1
3193,https://www.immobiliare.it/67741167-Vendita-Attico-Mansarda-viale-Carmelo-Bene-Roma.html,299.000,4 ,100,2 ,7
3194,https://www.immobiliare.it/67734561-Vendita-Trilocale-via-Cardinale-Garampi-Roma.html,269.000,3 ,78,1 ,2
3195,https://www.immobiliare.it/69625660-Vendita-Trilocale-via-di-Tor-Fiorenza-56-Roma.html,762.000,3 ,110,2 ,6
3196,https://www.immobiliare.it/70247968-Vendita-Attico-Mansarda-via-Franco-Becci-Roma.html,365.000,3 ,107,2 ,4
3197,https://www.immobiliare.it/70115192-Vendita-Quadrilocale-via-Giuseppe-Capograssi-Roma.html,348.000,4 ,105,2 ,A
3198,https://www.immobiliare.it/66202811-Vendita-Trilocale-viale-Beethoven-26-Roma.html,729.000,3 ,108,2 ,3
3199,https://www.immobiliare.it/70104968-Vendita-Attico-Mansarda-via-Angelo-Bassini-Roma.html,890.000,5+ ,230,3+ ,A
3200,https://www.immobiliare.it/56888366-Vendita-Appartamento-via-Emilio-Repossi-Roma.html,470.000,5 ,135,2 ,4
3201,https://www.immobiliare.it/70294486-Vendita-Quadrilocale-via-Attilio-Spaccarelli-Roma.html,259.000,4 ,115,2 ,4
3202,https://www.immobiliare.it/68884431-Vendita-Trilocale-via-via-del-Podere-Rosa-75-Roma.html,155.000,3 ,75,1 ,2
3203,https://www.immobiliare.it/68283209-Vendita-Quadrilocale-viale-Beethoven-26-Roma.html,1.280.000,4 ,160,2 ,A
3204,https://www.immobiliare.it/67523257-Vendita-Bilocale-via-Franco-Becci-Roma.html,245.000,2 ,60,1 ,2
3205,https://www.immobiliare.it/70142260-Vendita-Trilocale-via-dei-Prati-della-Roma.html,325.000,3 ,61,1 ,1
3206,https://www.immobiliare.it/69604026-Vendita-Trilocale-via-Anagnina-331-Roma.html,280.000,3 ,125,2 ,1
3207,https://www.immobiliare.it/68332661-Vendita-Bilocale-via-Tuscolana-Roma.html,199.000€,2 ,60,1 ,R
3208,https://www.immobiliare.it/69711838-Vendita-Monolocale-via-Mario-Castellani-Roma.html,150.000,1 ,40,1 ,3
3209,https://www.immobiliare.it/70222536-Vendita-Appartamento-via-Euclide-Turba-Roma.html,1.350.000,5+ ,250,3 ,A
3210,https://www.immobiliare.it/68686893-Vendita-Bilocale-via-Caprolano-23-Roma.html,98.000,2 ,45,1 ,R
3211,https://www.immobiliare.it/67481451-Vendita-Quadrilocale-via-Giacomo-Antonio-Cortuso-Roma.html,305.000,4 ,122,2 ,4
3212,https://www.immobiliare.it/69808100-Vendita-Bilocale-via-Gregorio-XI-Roma.html,194.000,2 ,65,1 ,T
3213,https://www.immobiliare.it/68521747-Vendita-Trilocale-via-Alberto-Tallone-Roma.html,142.741,3 ,93,2 ,A
3214,https://www.immobiliare.it/69278908-Vendita-Trilocale-vicolo-del-Casale-Galvani-6-Roma.html,215.000,3 ,85,1 ,4
3215,https://www.immobiliare.it/67389267-Vendita-Bilocale-via-4-Novembre-Roma.html,580.000,2 ,63,1 ,3
3216,https://www.immobiliare.it/67799037-Vendita-Bilocale-via-pietro-maroncelli-Roma.html,240.000,2 ,89,1 ,4
3217,https://www.immobiliare.it/69883360-Vendita-Bilocale-via-Lovanio-Roma.html,550.000,2 ,75,1 ,3
3218,https://www.immobiliare.it/70476612-Vendita-Trilocale-via-Labico-Roma.html,360.000,3 ,80,2 ,T
3219,https://www.immobiliare.it/70476950-Vendita-Trilocale-via-Amico-da-Venafro-Roma.html,190.000,3 ,60,1 ,1
3220,https://www.immobiliare.it/70169610-Vendita-Trilocale-via-Pallai-Roma.html,275.000,3 ,70,1 ,2
3221,https://www.immobiliare.it/70273842-Vendita-Trilocale-via-via-Sesto-miglio-Roma.html,299.000,3 ,93,1 ,1
3222,https://www.immobiliare.it/70124148-Vendita-Quadrilocale-via-Nicola-Pellati-54-Roma.html,520.000,4 ,150,2 ,2
3223,https://www.immobiliare.it/64812436-Vendita-Quadrilocale-via-Novaledo-Roma.html,119.000,4 ,65,1 ,T
3224,https://www.immobiliare.it/69035551-Vendita-Trilocale-via-Monte-Bianco-Roma.html,379.000,3 ,80,2 ,1
3225,https://www.immobiliare.it/69629434-Vendita-Attico-Mansarda-via-della-Cecchignola-Roma.html,384.000,4 ,130,2 ,A
3226,https://www.immobiliare.it/70339332-Vendita-Quadrilocale-via-della-Bufalotta-Roma.html,375.000,4 ,160,2 ,2
3227,https://www.immobiliare.it/69249216-Vendita-Appartamento-ottimo-stato-sesto-piano-Roma.html,529.000,5 ,170,2 ,6
3228,https://www.immobiliare.it/69518774-Vendita-Trilocale-via-Paolo-Stoppa-1-Roma.html,219.000,3 ,80,1 ,3
3229,https://www.immobiliare.it/63721340-Vendita-Quadrilocale-via-via-Dei-Prati-Fiscali-Roma.html,530.000,4 ,175,2 ,2
3230,https://www.immobiliare.it/68175511-Vendita-Appartamento-via-valbondione-111-Roma.html,275.000,5+ ,140,2 ,1
3231,https://www.immobiliare.it/69550318-Vendita-Appartamento-via-Nizza-22-Roma.html,1.050.000,5+ ,220,3 ,5
3232,https://www.immobiliare.it/69280498-Vendita-Quadrilocale-via-Vignone-Roma.html,159.000,4 ,100,2 ,2
3233,https://www.immobiliare.it/69137286-Vendita-Bilocale-via-Diano-Marina-Roma.html,199.000,2 ,65,1 ,T
3234,https://www.immobiliare.it/68154685-Vendita-Attico-Mansarda-via-Federico-Cammeo-Roma.html,269.000,2 ,60,1 ,4
3235,https://www.immobiliare.it/67955047-Vendita-Trilocale-via-Aurelia-Antica-200-Roma.html,832.000,3 ,114,2 ,T
3236,https://www.immobiliare.it/67280865-Vendita-Attico-Mansarda-via-del-Casale-Ghella-Roma.html,398.000,5 ,135,2 ,A
3237,https://www.immobiliare.it/69234824-Vendita-Trilocale-via-Joan-Miro-Roma.html,315.000,3 ,86,2 ,1
3238,https://www.immobiliare.it/68371429-Vendita-Bilocale-via-Leonardo-Bistolfi-Roma.html,259.000,2 ,63,2 ,T
3239,https://www.immobiliare.it/67693587-Vendita-Attico-Mansarda-via-Nicola-Coviello-16-Roma.html,690.000€,5 ,286,3 ,A
3240,https://www.immobiliare.it/67112865-Vendita-Appartamento-Clivo-di-Cinna-Roma.html,560.000,5 ,140,2 ,3
3241,https://www.immobiliare.it/70058946-Vendita-Trilocale-via-ANTONIO-SMAREGLIA-Roma.html,195.000,3 ,60,1 ,2
3242,https://www.immobiliare.it/65484092-Vendita-Quadrilocale-via-Ammiraglio-Marzolo-Roma.html,230.000,4 ,84,1 ,4
3243,https://www.immobiliare.it/69624604-Vendita-Appartamento-via-Antonio-Serra-Roma.html,700.000,5+ ,180,3 ,1
3244,https://www.immobiliare.it/67954235-Vendita-Bilocale-via-Aurelia-Antica-200-Roma.html,457.000,2 ,63,1 ,1
3245,https://www.immobiliare.it/69866222-Vendita-Bilocale-via-Davoli-15-Roma.html,127.000,2 ,70,1 ,1
3246,https://www.immobiliare.it/69563070-Vendita-Quadrilocale-via-Ambrogio-Traversari-Roma.html,980.000€,4 ,155,3 ,T
3247,https://www.immobiliare.it/67954525-Vendita-Trilocale-via-Aurelia-Antica-200-Roma.html,976.000,3 ,136,3 ,1
3248,https://www.immobiliare.it/69950212-Vendita-Appartamento-via-Giuseppe-Cesare-Abba-Roma.html,700.000,5+ ,170,2 ,3
3249,https://www.immobiliare.it/69987980-Vendita-Quadrilocale-via-Capo-dell-Argentiera-46-Roma.html,299.000€,4 ,140,3 ,6
3250,https://www.immobiliare.it/69052318-Vendita-Quadrilocale-via-Conte-Di-Carmagnola-Roma.html,229.000,4 ,100,1 ,1
3251,https://www.immobiliare.it/69601388-Vendita-Quadrilocale-via-Pietro-Marchisio-Roma.html,390.000,4 ,155,2 ,A
3252,https://www.immobiliare.it/62435628-Vendita-Appartamento-ottimo-stato-terzo-piano-Roma.html,664.000,5 ,195,3 ,3
3253,https://www.immobiliare.it/65182082-Vendita-Loft-Open-Space-via-Innocenzo-X-4-Roma.html,260.000,2 ,60,1 ,1
3254,https://www.immobiliare.it/70416596-Vendita-Trilocale-via-Portuense-Roma.html,279.000,3 ,90,1 ,T
3255,https://www.immobiliare.it/70141492-Vendita-Trilocale-via-La-Spezia-Roma.html,330.000,3 ,80,2 ,2
3256,https://www.immobiliare.it/69656786-Vendita-Trilocale-via-di-Vermicino-49-Roma.html,119.000€,3 ,65,2 ,1
3257,https://www.immobiliare.it/65123818-Vendita-Trilocale-via-di-Vermicino-49-Roma.html,165.000,3 ,87,1 ,T
3258,https://www.immobiliare.it/69137498-Vendita-Bilocale-via-Colonnello-Tommaso-Masala-Roma.html,175.000,2 ,60,1 ,4
3259,https://www.immobiliare.it/69449082-Vendita-Bilocale-via-Padre-Raffaele-Melis-Roma.html,119.000€,2 ,45,1 ,T
3260,https://www.immobiliare.it/69233742-Vendita-Appartamento-via-Bruxelles-Roma.html,1.415.000,5+ ,230,2 ,3
3261,https://www.immobiliare.it/66261355-Vendita-Trilocale-via-Nicolo-V-Roma.html,450.000,3 ,110,2 ,1
3262,https://www.immobiliare.it/69317712-Vendita-Attico-Mansarda-via-Donatello-Roma.html,980.000,3 ,101,2 ,4
3263,https://www.immobiliare.it/70462566-Vendita-Trilocale-via-Adamello-Roma.html,369.000,3 ,90,1 ,1
3264,https://www.immobiliare.it/67548725-Vendita-Trilocale-nuovo-sesto-piano-Roma.html,229.000,3 ,86,1 ,6
3265,https://www.immobiliare.it/69867910-Vendita-Bilocale-via-Mezzocorona-Roma.html,169.000,2 ,50,1 ,3
3266,https://www.immobiliare.it/70118368-Vendita-Bilocale-via-Pio-IX-183-Roma.html,99.000,2 ,40,1 ,T
3267,https://www.immobiliare.it/69313062-Vendita-Appartamento-via-della-Mendola-28-Roma.html,490.000,5 ,171,3 ,T
3268,https://www.immobiliare.it/70287192-Vendita-Attico-Mansarda-via-Dei-Gonzaga-183-Roma.html,780.000,5 ,200,3 ,A
3269,https://www.immobiliare.it/70056624-Vendita-Appartamento-via-dei-Serlupi-Roma.html,349.000,5 ,105,2 ,4
3270,https://www.immobiliare.it/68362661-Vendita-Bilocale-via-Unione-Sovietica-Roma.html,250.000,2 ,55,1 ,4
3271,https://www.immobiliare.it/70440666-Vendita-Appartamento-via-Giuseppe-Casalinuovo-21-Roma.html,600.000,5 ,160,2 ,4
3272,https://www.immobiliare.it/70204612-Vendita-Trilocale-via-Calpurnio-Fiamma-54-Roma.html,275.000,3 ,75,2 ,4
3273,https://www.immobiliare.it/70133854-Vendita-Appartamento-piazza-dei-Carracci-Roma.html,970.000,5+ ,204,3 ,2
3274,https://www.immobiliare.it/69259702-Vendita-Attico-Mansarda-buono-stato-180-mq-Roma.html,495.000,5 ,180,3 ,A
3275,https://www.immobiliare.it/68146759-Vendita-Bilocale-ottimo-stato-quarto-piano-Roma.html,490.000,2 ,69,1 ,4
3276,https://www.immobiliare.it/56965190-Vendita-Trilocale-via-Giulio-Aristide-Sartorio-Roma.html,330.000,3 ,107,2 ,3
3277,https://www.immobiliare.it/70188682-Vendita-Bilocale-via-lubriano-Roma.html,198.000,2 ,50,1 ,3
3278,https://www.immobiliare.it/65935859-Vendita-Trilocale-via-Vitaliano-Brancati-Roma.html,395.000,3 ,95,2 ,A
3279,https://www.immobiliare.it/68506711-Vendita-Bilocale-via-di-Casal-Bertone-199-Roma.html,189.000,2 ,60,1 ,4
3280,https://www.immobiliare.it/64468520-Vendita-Trilocale-via-Giovanni-Battista-Gisleni-Roma.html,260.000,3 ,105,1 ,2
3281,https://www.immobiliare.it/67527355-Vendita-Quadrilocale-via-Pupinia-Roma.html,160.000,4 ,110,1 ,T
3282,https://www.immobiliare.it/67663717-Vendita-Trilocale-via-Salvatore-di-Giacomo-Roma.html,289.000,3 ,94,1 ,4
3283,https://www.immobiliare.it/69076834-Vendita-Appartamento-via-Pietro-Aretino-Roma.html,519.000€,5 ,160,2 ,1
3284,https://www.immobiliare.it/70086016-Vendita-Bilocale-via-Agri-Roma.html,495.000,2 ,97,1 ,R
3285,https://www.immobiliare.it/67930821-Vendita-Appartamento-via-della-Mendola-Roma.html,600.000,5+ ,155,3 ,R
3286,https://www.immobiliare.it/69124500-Vendita-Trilocale-via-Ignazio-Scimonelli-Roma.html,129.000,3 ,70,1 ,2
3287,https://www.immobiliare.it/47109799-Vendita-Bilocale-via-del-Porto-Fluviale-71-Roma.html,340.000,2 ,53,1 ,1
3288,https://www.immobiliare.it/69624522-Vendita-Monolocale-via-Angelo-Olivieri-94-Roma.html,110.000,1 ,38,1 ,2
3289,https://www.immobiliare.it/68562739-Vendita-Bilocale-via-Tuscolana-730-Roma.html,135.000,2 ,45,1 ,1
3290,https://www.immobiliare.it/68388299-Vendita-Bilocale-via-Ettore-Giovenale-Roma.html,145.000,2 ,40,1 ,T
3291,https://www.immobiliare.it/70476654-Vendita-Quadrilocale-via-Aragona-77-Roma.html,180.000,4 ,125,1 ,3
3292,https://www.immobiliare.it/68560443-Vendita-Trilocale-via-Belmonte-Piceno-Roma.html,170.000,3 ,73,2 ,1
3293,https://www.immobiliare.it/67527173-Vendita-Trilocale-via-dei-Trinci-Roma.html,259.000,3 ,90,1 ,3
3294,https://www.immobiliare.it/66437167-Vendita-Trilocale-via-Arduino-46-Roma.html,484.000,3 ,90,1 ,6
3295,https://www.immobiliare.it/69942154-Vendita-Attico-Mansarda-via-Magliano-Sabina-Roma.html,940.000,4 ,153,2 ,5
3296,https://www.immobiliare.it/70038040-Vendita-Bilocale-via-Novaledo-Roma.html,135.000,2 ,55,1 ,1
3297,https://www.immobiliare.it/69602218-Vendita-Quadrilocale-via-dei-Banchi-Nuovi-Roma.html,990.000€,4 ,110,1 ,1
3298,https://www.immobiliare.it/70234328-Vendita-Trilocale-via-Rodolfo-De-Nova-Roma.html,255.000,3 ,108,2 ,3
3299,https://www.immobiliare.it/70197502-Vendita-Trilocale-piazzale-delle-Medaglie-d-Oro-Roma.html,420.000,3 ,110,1 ,3
3300,https://www.immobiliare.it/69321186-Vendita-Appartamento-via-Giangiorgio-Trissino-Roma.html,499.000,5+ ,151,2 ,3
3301,https://www.immobiliare.it/62171986-Vendita-Trilocale-via-del-Commercio-Roma.html,289.000,3 ,60,1 ,5
3302,https://www.immobiliare.it/70234862-Vendita-Quadrilocale-via-Marcello-Alessio-Roma.html,275.000,4 ,135,2 ,R
3303,https://www.immobiliare.it/69831466-Vendita-Appartamento-ottimo-stato-quarto-piano-Roma.html,559.000,5 ,160,3 ,4
3304,https://www.immobiliare.it/69706208-Vendita-Monolocale-via-San-Giuseppe-Cafasso-Roma.html,69.000€,1 ,42,1 ,1
3305,https://www.immobiliare.it/68268169-Vendita-Trilocale-via-dei-Gonzaga-Roma.html,239.000,3 ,77,1 ,T
3306,https://www.immobiliare.it/68648109-Vendita-Trilocale-via-della-Cerquetta-Roma.html,195.000,3 ,85,2 ,1
3307,https://www.immobiliare.it/69115242-Vendita-Quadrilocale-viale-Carmelo-Bene-320-Roma.html,370.000,4 ,102,2 ,1
3308,https://www.immobiliare.it/70082860-Vendita-Appartamento-via-cassia-Roma.html,750.000,5+ ,145,2 ,T
3309,https://www.immobiliare.it/66507659-Vendita-Attico-Mansarda-viale-di-Villa-Pamphili-Roma.html,1.090.000,5+ ,214,3 ,4
3310,https://www.immobiliare.it/69997104-Vendita-Appartamento-buono-stato-ultimo-piano-Roma.html,495.000,5 ,120,1 ,A
3311,https://www.immobiliare.it/60768588-Vendita-Appartamento-ottimo-stato-terzo-piano-Roma.html,650.000,5 ,140,2 ,3
3312,https://www.immobiliare.it/69254396-Vendita-Appartamento-piazza-Giovanni-Cagliero-Roma.html,670.000,5 ,175,2 ,2
3313,https://www.immobiliare.it/66932517-Vendita-Trilocale-via-Adriano-Tilgher-Roma.html,159.000,3 ,73,1 ,T
3314,https://www.immobiliare.it/69871822-Vendita-Trilocale-via-Panisperna-Roma.html,465.000,3 ,65,1 ,1
3315,https://www.immobiliare.it/69490142-Vendita-Trilocale-via-Baldassarre-Longhena-Roma.html,259.000,3 ,100,2 ,3
3316,https://www.immobiliare.it/66580885-Vendita-Attico-Mansarda-via-Giovanni-Antonelli-49-Roma.html,1.170.000,5 ,150,3 ,A
3317,https://www.immobiliare.it/69888220-Vendita-Trilocale-vicolo-di-Acqua-Acetosa-Roma.html,169.000,3 ,70,1 ,1
3318,https://www.immobiliare.it/64831374-Vendita-Trilocale-via-Acqui-Roma.html,325.000,3 ,80,2 ,1
3319,https://www.immobiliare.it/69806250-Vendita-Trilocale-via-DEI-RAVASCHIERI-Roma.html,269.000,3 ,106,2 ,2
3320,https://www.immobiliare.it/69184892-Vendita-Appartamento-via-Leone-Dehon-64-Roma.html,970.000,5+ ,190,2 ,1
3321,https://www.immobiliare.it/67856237-Vendita-Quadrilocale-buono-stato-ultimo-piano-Roma.html,385.000,4 ,130,2 ,A
3322,https://www.immobiliare.it/70442352-Vendita-Trilocale-via-Cadibona-Roma.html,289.000,3 ,100,1 ,3
3323,https://www.immobiliare.it/69182228-Vendita-Appartamento-buono-stato-primo-piano-Roma.html,399.000,5 ,125,2 ,1
3324,https://www.immobiliare.it/70416968-Vendita-Attico-Mansarda-via-Andrea-Del-Castagno-Roma.html,500.000,4 ,115,2 ,A
3325,https://www.immobiliare.it/68260761-Vendita-Attico-Mansarda-via-Giuseppe-Perego-Roma.html,620.000,5+ ,212,3+ ,6
3326,https://www.immobiliare.it/70183016-Vendita-Bilocale-via-Monte-dei-Nove-Draghi-Roma.html,269.000,2 ,64,1 ,7
3327,https://www.immobiliare.it/69681014-Vendita-Trilocale-via-Gabrio-Serbelloni-14-Roma.html,280.000€,3 ,121,2 ,3
3328,https://www.immobiliare.it/66849953-Vendita-Trilocale-via-Ersilia-Maino-Bronzini-Roma.html,283.000,3 ,85,2 ,A
3329,https://www.immobiliare.it/66394495-Vendita-Appartamento-via-Francesco-Marchetti-Roma.html,1.650.000,5+ ,256,3+ ,T
3330,https://www.immobiliare.it/70333256-Vendita-Bilocale-via-Giuliano-da-Sangallo-6-Roma.html,145.000,2 ,50,1 ,1
3331,https://www.immobiliare.it/68928203-Vendita-Appartamento-via-Stresa-48-Roma.html,320.000,5+ ,140,2 ,S
3332,https://www.immobiliare.it/68362621-Vendita-Trilocale-via-del-Padiglione-Roma.html,209.000,3 ,75,1 ,2
3333,https://www.immobiliare.it/68951943-Vendita-Monolocale-via-Roccapriora-Roma.html,199.000,1 ,45,1 ,T
3334,https://www.immobiliare.it/68157459-Vendita-Bilocale-via-La-Spezia-Roma.html,220.000,2 ,48,1 ,5
3335,https://www.immobiliare.it/64385970-Vendita-Trilocale-via-Belmonte-Piceno-Roma.html,199.000,3 ,81,2 ,1
3336,https://www.immobiliare.it/65618997-Vendita-Trilocale-via-dei-Bandinelli-Roma.html,169.000,3 ,95,1 ,1
3337,https://www.immobiliare.it/61685518-Vendita-Quadrilocale-via-Frattina-2-20-Roma.html,1.500.000,4 ,122,2 ,3
3338,https://www.immobiliare.it/63340238-Vendita-Trilocale-via-Poggio-a-Caiano-Roma.html,169.000,3 ,83,1 ,1
3339,https://www.immobiliare.it/65870137-Vendita-Bilocale-via-Flaminia-Nuova-Roma.html,299.000,2 ,60,1 ,5
3340,https://www.immobiliare.it/69926594-Vendita-Bilocale-ottimo-stato-piano-terra-Roma.html,185.000,2 ,60,1 ,T
3341,https://www.immobiliare.it/70032916-Vendita-Bilocale-ottimo-stato-terzo-piano-Roma.html,209.000,2 ,65,1 ,3
3342,https://www.immobiliare.it/70176916-Vendita-Appartamento-via-del-Serafico-Roma.html,559.000,5 ,150,2 ,4
3343,https://www.immobiliare.it/70118260-Vendita-Appartamento-via-Venanzio-Fortunato-Roma.html,595.000,5 ,170,2 ,T
